cofog99,cofog99_label_en,na_item,na_item_label_en,window,n_observations,n_countries,n_years,sum_abs_value
GF0903,Post-secondary non-tertiary education,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",train,20,1,20,0.0
GF0903,Post-secondary non-tertiary education,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",holdout,4,1,4,0.0
GF0903,Post-secondary non-tertiary education,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",train,20,1,20,0.0
GF0903,Post-secondary non-tertiary education,NP,Acquisitions less disposals of non-financial non-produced assets,holdout,110,28,5,17.1
GF0903,Post-secondary non-tertiary education,NP,Acquisitions less disposals of non-financial non-produced assets,train,641,29,26,33.7
GF0903,Post-secondary non-tertiary education,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,holdout,117,29,5,1519.7
GF0903,Post-secondary non-tertiary education,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,train,684,30,26,5609.1
GF0903,Post-secondary non-tertiary education,P2,Intermediate consumption,holdout,117,29,5,4688.9
GF0903,Post-secondary non-tertiary education,P2,Intermediate consumption,train,679,30,26,17354.9
GF0903,Post-secondary non-tertiary education,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",holdout,113,28,5,4953.9
GF0903,Post-secondary non-tertiary education,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",train,653,29,26,18365.0
GF0903,Post-secondary non-tertiary education,P3,Final consumption expenditure,holdout,117,29,5,19167.8
GF0903,Post-secondary non-tertiary education,P3,Final consumption expenditure,train,681,30,26,70871.2
GF0903,Post-secondary non-tertiary education,P31,Individual consumption expenditure,holdout,105,26,5,11414.8
GF0903,Post-secondary non-tertiary education,P31,Individual consumption expenditure,train,623,27,26,42125.2
GF0903,Post-secondary non-tertiary education,P32,Collective consumption expenditure,holdout,79,20,5,0.0
GF0903,Post-secondary non-tertiary education,P32,Collective consumption expenditure,train,481,20,26,0.0
GF0903,Post-secondary non-tertiary education,P5,Gross capital formation,holdout,117,29,5,1503.0
GF0903,Post-secondary non-tertiary education,P5,Gross capital formation,train,684,30,26,5577.2
GF0903,Post-secondary non-tertiary education,P51G,Gross fixed capital formation,holdout,117,29,5,1503.4
GF0903,Post-secondary non-tertiary education,P51G,Gross fixed capital formation,train,675,30,26,5583.6
GF0903,Post-secondary non-tertiary education,TE,Total general government expenditure,holdout,117,29,5,24708.0
GF0903,Post-secondary non-tertiary education,TE,Total general government expenditure,train,684,30,26,95598.9
GF0904,Tertiary education,D1,Compensation of employees,holdout,121,30,5,286448.4
GF0904,Tertiary education,D1,Compensation of employees,train,698,30,26,1055464.1
GF0904,Tertiary education,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",holdout,113,28,5,4798.0
GF0904,Tertiary education,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",train,646,28,26,19405.2
GF0904,Tertiary education,D3,Subsidies,holdout,117,29,5,12537.2
GF0904,Tertiary education,D3,Subsidies,train,682,30,26,66130.9
GF0904,Tertiary education,D4,Property income,holdout,105,26,5,6.0
GF0904,Tertiary education,D4,Property income,train,613,27,26,24.3
GF0904,Tertiary education,D4_S1311,"Property income, of which payable to subsector S1311",holdout,4,1,4,0.0
GF0904,Tertiary education,D4_S1311,"Property income, of which payable to subsector S1311",train,20,1,20,0.0
GF0904,Tertiary education,D4_S1312,"Property income, of which payable to subsector S1312",holdout,4,1,4,0.0
GF0904,Tertiary education,D4_S1312,"Property income, of which payable to subsector S1312",train,20,1,20,0.0
GF0904,Tertiary education,D4_S1313,"Property income, of which payable to subsector S1313",holdout,4,1,4,0.0
GF0904,Tertiary education,D4_S1313,"Property income, of which payable to subsector S1313",train,20,1,20,0.0
GF0904,Tertiary education,D4_S1314,"Property income, of which payable to subsector S1314",holdout,4,1,4,0.0
GF0904,Tertiary education,D4_S1314,"Property income, of which payable to subsector S1314",train,20,1,20,0.0
GF0904,Tertiary education,D62,Social benefits other than social transfers in kind,holdout,117,29,5,33605.3
GF0904,Tertiary education,D62,Social benefits other than social transfers in kind,train,656,30,26,130977.4
GF0904,Tertiary education,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,holdout,117,29,5,40569.2
GF0904,Tertiary education,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,train,682,30,26,170530.9
GF0904,Tertiary education,D632,Social transfers in kind - purchased market production,holdout,113,28,5,6963.8
GF0904,Tertiary education,D632,Social transfers in kind - purchased market production,train,630,28,26,22818.8
GF0904,Tertiary education,D7,Other current transfers,holdout,121,30,5,27177.3
GF0904,Tertiary education,D7,Other current transfers,train,693,30,26,99520.7
GF0904,Tertiary education,D7_S1311,"Other current transfers,of which payable to subsector S1311",holdout,4,1,4,0.0
GF0904,Tertiary education,D7_S1311,"Other current transfers,of which payable to subsector S1311",train,20,1,20,0.0
GF0904,Tertiary education,D7_S1312,"Other current transfers,of which payable to subsector S1312",holdout,4,1,4,0.0
GF0904,Tertiary education,D7_S1312,"Other current transfers,of which payable to subsector S1312",train,20,1,20,0.0
GF0904,Tertiary education,D7_S1313,"Other current transfers,of which payable to subsector S1313",holdout,4,1,4,0.0
GF0904,Tertiary education,D7_S1313,"Other current transfers,of which payable to subsector S1313",train,20,1,20,0.0
GF0904,Tertiary education,D7_S1314,"Other current transfers,of which payable to subsector S1314",holdout,4,1,4,0.0
GF0904,Tertiary education,D7_S1314,"Other current transfers,of which payable to subsector S1314",train,20,1,20,0.0
GF0904,Tertiary education,D9,Capital transfers,holdout,119,30,5,13126.7
GF0904,Tertiary education,D9,Capital transfers,train,680,30,26,40415.4
GF0904,Tertiary education,D92,Investment grants,holdout,121,30,5,4650.7
GF0904,Tertiary education,D92,Investment grants,train,664,30,26,15357.5
GF0904,Tertiary education,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",holdout,4,1,4,0.0
GF0904,Tertiary education,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",train,20,1,20,0.0
GF0904,Tertiary education,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",holdout,4,1,4,0.0
GF0904,Tertiary education,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",train,20,1,20,0.0
GF0904,Tertiary education,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",holdout,4,1,4,0.0
GF0904,Tertiary education,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",train,20,1,20,0.0
GF0904,Tertiary education,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",holdout,4,1,4,0.0
GF0904,Tertiary education,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",train,20,1,20,0.0
GF0904,Tertiary education,NP,Acquisitions less disposals of non-financial non-produced assets,holdout,116,29,5,507.6
GF0904,Tertiary education,NP,Acquisitions less disposals of non-financial non-produced assets,train,670,29,26,1854.6
GF0904,Tertiary education,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,holdout,121,30,5,66777.4
GF0904,Tertiary education,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,train,698,30,26,242776.1
GF0904,Tertiary education,P2,Intermediate consumption,holdout,121,30,5,94611.4
GF0904,Tertiary education,P2,Intermediate consumption,train,698,30,26,382389.9
GF0904,Tertiary education,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",holdout,117,29,5,95472.8
GF0904,Tertiary education,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",train,672,29,26,385779.9
GF0904,Tertiary education,P3,Final consumption expenditure,holdout,121,30,5,367530.4
GF0904,Tertiary education,P3,Final consumption expenditure,train,696,30,26,1371188.5
GF0904,Tertiary education,P31,Individual consumption expenditure,holdout,109,27,5,262441.7
GF0904,Tertiary education,P31,Individual consumption expenditure,train,638,27,26,978537.7
GF0904,Tertiary education,P32,Collective consumption expenditure,holdout,79,20,5,0.0
GF0904,Tertiary education,P32,Collective consumption expenditure,train,481,20,26,0.0
GF0904,Tertiary education,P5,Gross capital formation,holdout,121,30,5,66459.4
GF0904,Tertiary education,P5,Gross capital formation,train,698,30,26,241502.6
GF0904,Tertiary education,P51G,Gross fixed capital formation,holdout,121,30,5,66448.3
GF0904,Tertiary education,P51G,Gross fixed capital formation,train,698,30,26,240176.2
GF0904,Tertiary education,TE,Total general government expenditure,holdout,121,30,5,546021.2
GF0904,Tertiary education,TE,Total general government expenditure,train,698,30,26,2076363.6
GF0905,Education not definable by level,D1,Compensation of employees,holdout,121,30,5,49145.2
GF0905,Education not definable by level,D1,Compensation of employees,train,698,30,26,184243.0
GF0905,Education not definable by level,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",holdout,113,28,5,466.6
GF0905,Education not definable by level,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",train,645,28,26,2577.0
GF0905,Education not definable by level,D3,Subsidies,holdout,113,28,5,5163.0
GF0905,Education not definable by level,D3,Subsidies,train,660,29,26,54865.0
GF0905,Education not definable by level,D4,Property income,holdout,105,26,5,7.3
GF0905,Education not definable by level,D4,Property income,train,617,27,26,58.3
GF0905,Education not definable by level,D4_S1311,"Property income, of which payable to subsector S1311",holdout,4,1,4,0.0
GF0905,Education not definable by level,D4_S1311,"Property income, of which payable to subsector S1311",train,20,1,20,0.0
GF0905,Education not definable by level,D4_S1312,"Property income, of which payable to subsector S1312",holdout,4,1,4,0.0
GF0905,Education not definable by level,D4_S1312,"Property income, of which payable to subsector S1312",train,20,1,20,0.0
GF0905,Education not definable by level,D4_S1313,"Property income, of which payable to subsector S1313",holdout,4,1,4,0.0
GF0905,Education not definable by level,D4_S1313,"Property income, of which payable to subsector S1313",train,20,1,20,0.0
GF0905,Education not definable by level,D4_S1314,"Property income, of which payable to subsector S1314",holdout,4,1,4,0.0
GF0905,Education not definable by level,D4_S1314,"Property income, of which payable to subsector S1314",train,20,1,20,0.0
GF0905,Education not definable by level,D62,Social benefits other than social transfers in kind,holdout,117,29,5,10809.3
GF0905,Education not definable by level,D62,Social benefits other than social transfers in kind,train,645,29,26,49878.5
GF0905,Education not definable by level,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,holdout,117,29,5,25154.7
GF0905,Education not definable by level,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,train,672,29,26,84837.1
GF0905,Education not definable by level,D632,Social transfers in kind - purchased market production,holdout,117,29,5,14345.0
GF0905,Education not definable by level,D632,Social transfers in kind - purchased market production,train,633,29,26,32555.4
GF0905,Education not definable by level,D7,Other current transfers,holdout,121,30,5,17695.3
GF0905,Education not definable by level,D7,Other current transfers,train,690,30,26,66569.0
GF0905,Education not definable by level,D7_S1311,"Other current transfers,of which payable to subsector S1311",holdout,4,1,4,0.0
GF0905,Education not definable by level,D7_S1311,"Other current transfers,of which payable to subsector S1311",train,20,1,20,0.0
GF0905,Education not definable by level,D7_S1312,"Other current transfers,of which payable to subsector S1312",holdout,4,1,4,0.0
GF0905,Education not definable by level,D7_S1312,"Other current transfers,of which payable to subsector S1312",train,20,1,20,0.0
GF0905,Education not definable by level,D7_S1313,"Other current transfers,of which payable to subsector S1313",holdout,4,1,4,0.0
GF0905,Education not definable by level,D7_S1313,"Other current transfers,of which payable to subsector S1313",train,20,1,20,0.0
GF0905,Education not definable by level,D7_S1314,"Other current transfers,of which payable to subsector S1314",holdout,4,1,4,0.0
GF0905,Education not definable by level,D7_S1314,"Other current transfers,of which payable to subsector S1314",train,20,1,20,0.0
GF0905,Education not definable by level,D9,Capital transfers,holdout,117,29,5,1249.0
GF0905,Education not definable by level,D9,Capital transfers,train,666,29,26,4450.4
GF0905,Education not definable by level,D92,Investment grants,holdout,117,29,5,791.1
GF0905,Education not definable by level,D92,Investment grants,train,663,29,26,2741.2
GF0905,Education not definable by level,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",holdout,4,1,4,0.0
GF0905,Education not definable by level,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",train,20,1,20,0.0
GF0905,Education not definable by level,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",holdout,4,1,4,0.0
GF0905,Education not definable by level,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",train,20,1,20,0.0
GF0905,Education not definable by level,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",holdout,4,1,4,0.0
GF0905,Education not definable by level,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",train,20,1,20,0.0
GF0905,Education not definable by level,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",holdout,4,1,4,0.0
GF0905,Education not definable by level,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",train,20,1,20,0.0
GF0905,Education not definable by level,NP,Acquisitions less disposals of non-financial non-produced assets,holdout,111,28,5,85.4
GF0905,Education not definable by level,NP,Acquisitions less disposals of non-financial non-produced assets,train,645,29,26,292.2
GF0905,Education not definable by level,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,holdout,121,30,5,14769.6
GF0905,Education not definable by level,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,train,698,30,26,48186.4
GF0905,Education not definable by level,P2,Intermediate consumption,holdout,121,30,5,25873.9
GF0905,Education not definable by level,P2,Intermediate consumption,train,698,30,26,98312.5
GF0905,Education not definable by level,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",holdout,117,29,5,25982.5
GF0905,Education not definable by level,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",train,672,29,26,98367.4
GF0905,Education not definable by level,P3,Final consumption expenditure,holdout,121,30,5,95614.3
GF0905,Education not definable by level,P3,Final consumption expenditure,train,698,30,26,332706.4
GF0905,Education not definable by level,P31,Individual consumption expenditure,holdout,109,27,5,84461.4
GF0905,Education not definable by level,P31,Individual consumption expenditure,train,640,27,26,286807.1
GF0905,Education not definable by level,P32,Collective consumption expenditure,holdout,79,20,5,0.0
GF0905,Education not definable by level,P32,Collective consumption expenditure,train,481,20,26,0.0
GF0905,Education not definable by level,P5,Gross capital formation,holdout,121,30,5,14695.8
GF0905,Education not definable by level,P5,Gross capital formation,train,698,30,26,47920.7
GF0905,Education not definable by level,P51G,Gross fixed capital formation,holdout,121,30,5,14680.2
GF0905,Education not definable by level,P51G,Gross fixed capital formation,train,698,30,26,46109.2
GF0905,Education not definable by level,TE,Total general government expenditure,holdout,121,30,5,139524.8
GF0905,Education not definable by level,TE,Total general government expenditure,train,698,30,26,544084.3
GF0906,Subsidiary services to education,D1,Compensation of employees,holdout,121,30,5,89031.2
GF0906,Subsidiary services to education,D1,Compensation of employees,train,694,30,26,259029.0
GF0906,Subsidiary services to education,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",holdout,110,28,5,674.7
GF0906,Subsidiary services to education,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",train,641,28,26,2264.9
GF0906,Subsidiary services to education,D3,Subsidies,holdout,120,30,5,2717.2
GF0906,Subsidiary services to education,D3,Subsidies,train,680,30,26,9648.5
GF0906,Subsidiary services to education,D4,Property income,holdout,105,26,5,42.1
GF0906,Subsidiary services to education,D4,Property income,train,624,27,26,65.9
GF0906,Subsidiary services to education,D4_S1311,"Property income, of which payable to subsector S1311",holdout,4,1,4,0.0
GF0906,Subsidiary services to education,D4_S1311,"Property income, of which payable to subsector S1311",train,20,1,20,0.0
GF0906,Subsidiary services to education,D4_S1312,"Property income, of which payable to subsector S1312",holdout,4,1,4,0.0
GF0906,Subsidiary services to education,D4_S1312,"Property income, of which payable to subsector S1312",train,20,1,20,0.0
GF0906,Subsidiary services to education,D4_S1313,"Property income, of which payable to subsector S1313",holdout,4,1,4,0.0
GF0906,Subsidiary services to education,D4_S1313,"Property income, of which payable to subsector S1313",train,20,1,20,0.0
GF0906,Subsidiary services to education,D4_S1314,"Property income, of which payable to subsector S1314",holdout,4,1,4,0.0
GF0906,Subsidiary services to education,D4_S1314,"Property income, of which payable to subsector S1314",train,20,1,20,0.0
GF0906,Subsidiary services to education,D62,Social benefits other than social transfers in kind,holdout,117,29,5,11250.6
GF0906,Subsidiary services to education,D62,Social benefits other than social transfers in kind,train,643,29,26,50843.4
GF0906,Subsidiary services to education,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,holdout,117,29,5,36424.6
GF0906,Subsidiary services to education,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,train,671,29,26,162816.3
GF0906,Subsidiary services to education,D632,Social transfers in kind - purchased market production,holdout,117,29,5,25173.3
GF0906,Subsidiary services to education,D632,Social transfers in kind - purchased market production,train,650,29,26,97096.5
GF0906,Subsidiary services to education,D7,Other current transfers,holdout,121,30,5,17371.6
GF0906,Subsidiary services to education,D7,Other current transfers,train,680,30,26,60776.4
GF0906,Subsidiary services to education,D7_S1311,"Other current transfers,of which payable to subsector S1311",holdout,4,1,4,0.0
GF0906,Subsidiary services to education,D7_S1311,"Other current transfers,of which payable to subsector S1311",train,20,1,20,0.0
GF0906,Subsidiary services to education,D7_S1312,"Other current transfers,of which payable to subsector S1312",holdout,4,1,4,0.0
GF0906,Subsidiary services to education,D7_S1312,"Other current transfers,of which payable to subsector S1312",train,20,1,20,0.0
GF0906,Subsidiary services to education,D7_S1313,"Other current transfers,of which payable to subsector S1313",holdout,4,1,4,0.0
GF0906,Subsidiary services to education,D7_S1313,"Other current transfers,of which payable to subsector S1313",train,20,1,20,0.0
GF0906,Subsidiary services to education,D7_S1314,"Other current transfers,of which payable to subsector S1314",holdout,4,1,4,0.0
GF0906,Subsidiary services to education,D7_S1314,"Other current transfers,of which payable to subsector S1314",train,20,1,20,0.0
GF0906,Subsidiary services to education,D9,Capital transfers,holdout,115,30,5,2810.7
GF0906,Subsidiary services to education,D9,Capital transfers,train,666,29,26,5283.6
GF0906,Subsidiary services to education,D92,Investment grants,holdout,115,30,5,2645.2
GF0906,Subsidiary services to education,D92,Investment grants,train,659,29,26,4599.5
GF0906,Subsidiary services to education,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",holdout,4,1,4,0.0
GF0906,Subsidiary services to education,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",train,20,1,20,0.0
GF0906,Subsidiary services to education,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",holdout,4,1,4,0.0
GF0906,Subsidiary services to education,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",train,20,1,20,0.0
GF0906,Subsidiary services to education,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",holdout,4,1,4,0.0
GF0906,Subsidiary services to education,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",train,20,1,20,0.0
GF0906,Subsidiary services to education,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",holdout,4,1,4,0.0
GF0906,Subsidiary services to education,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",train,20,1,20,0.0
GF0906,Subsidiary services to education,NP,Acquisitions less disposals of non-financial non-produced assets,holdout,111,28,5,72.3
GF0906,Subsidiary services to education,NP,Acquisitions less disposals of non-financial non-produced assets,train,649,29,26,221.9
GF0906,Subsidiary services to education,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,holdout,121,30,5,10408.9
GF0906,Subsidiary services to education,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,train,695,30,26,32200.9
GF0906,Subsidiary services to education,P2,Intermediate consumption,holdout,121,30,5,52906.5
GF0906,Subsidiary services to education,P2,Intermediate consumption,train,694,30,26,173771.6
GF0906,Subsidiary services to education,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",holdout,117,29,5,53526.6
GF0906,Subsidiary services to education,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",train,670,29,26,175850.7
GF0906,Subsidiary services to education,P3,Final consumption expenditure,holdout,121,30,5,163768.5
GF0906,Subsidiary services to education,P3,Final consumption expenditure,train,698,30,26,532391.6
GF0906,Subsidiary services to education,P31,Individual consumption expenditure,holdout,109,27,5,107723.8
GF0906,Subsidiary services to education,P31,Individual consumption expenditure,train,640,27,26,396244.8
GF0906,Subsidiary services to education,P32,Collective consumption expenditure,holdout,79,20,5,0.0
GF0906,Subsidiary services to education,P32,Collective consumption expenditure,train,481,20,26,0.0
GF0906,Subsidiary services to education,P5,Gross capital formation,holdout,121,30,5,10344.6
GF0906,Subsidiary services to education,P5,Gross capital formation,train,694,30,26,32015.3
GF0906,Subsidiary services to education,P51G,Gross fixed capital formation,holdout,121,30,5,10352.0
GF0906,Subsidiary services to education,P51G,Gross fixed capital formation,train,695,30,26,32147.3
GF0906,Subsidiary services to education,TE,Total general government expenditure,holdout,121,30,5,212386.4
GF0906,Subsidiary services to education,TE,Total general government expenditure,train,698,30,26,705855.8
GF0907,R&D Education,D1,Compensation of employees,holdout,121,30,5,3666.8
GF0907,R&D Education,D1,Compensation of employees,train,686,30,26,9811.8
GF0907,R&D Education,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",holdout,109,27,5,42.2
GF0907,R&D Education,D29_D5_D8,"""Other taxes on production; current taxes on income, wealth, etc; adjustment for the change in pension entitlements""",train,635,28,26,114.5
GF0907,R&D Education,D3,Subsidies,holdout,109,27,5,247.5
GF0907,R&D Education,D3,Subsidies,train,636,28,26,1627.8
GF0907,R&D Education,D4,Property income,holdout,105,26,5,3.7
GF0907,R&D Education,D4,Property income,train,611,26,26,20.5
GF0907,R&D Education,D4_S1311,"Property income, of which payable to subsector S1311",holdout,4,1,4,0.0
GF0907,R&D Education,D4_S1311,"Property income, of which payable to subsector S1311",train,20,1,20,0.0
GF0907,R&D Education,D4_S1312,"Property income, of which payable to subsector S1312",holdout,4,1,4,0.0
GF0907,R&D Education,D4_S1312,"Property income, of which payable to subsector S1312",train,20,1,20,0.0
GF0907,R&D Education,D4_S1313,"Property income, of which payable to subsector S1313",holdout,4,1,4,0.0
GF0907,R&D Education,D4_S1313,"Property income, of which payable to subsector S1313",train,20,1,20,0.0
GF0907,R&D Education,D4_S1314,"Property income, of which payable to subsector S1314",holdout,4,1,4,0.0
GF0907,R&D Education,D4_S1314,"Property income, of which payable to subsector S1314",train,20,1,20,0.0
GF0907,R&D Education,D62,Social benefits other than social transfers in kind,holdout,109,27,5,0.1
GF0907,R&D Education,D62,Social benefits other than social transfers in kind,train,599,27,26,14.1
GF0907,R&D Education,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,holdout,109,27,5,0.1
GF0907,R&D Education,D62_D632,Social benefits other than social transfers in kind and social transfers in kind - purchased market production,train,623,27,26,14.1
GF0907,R&D Education,D632,Social transfers in kind - purchased market production,holdout,105,26,5,0.0
GF0907,R&D Education,D632,Social transfers in kind - purchased market production,train,589,27,26,0.0
GF0907,R&D Education,D7,Other current transfers,holdout,117,29,5,1355.2
GF0907,R&D Education,D7,Other current transfers,train,671,30,26,3912.1
GF0907,R&D Education,D7_S1311,"Other current transfers,of which payable to subsector S1311",holdout,4,1,4,0.0
GF0907,R&D Education,D7_S1311,"Other current transfers,of which payable to subsector S1311",train,20,1,20,0.0
GF0907,R&D Education,D7_S1312,"Other current transfers,of which payable to subsector S1312",holdout,4,1,4,0.0
GF0907,R&D Education,D7_S1312,"Other current transfers,of which payable to subsector S1312",train,20,1,20,0.0
GF0907,R&D Education,D7_S1313,"Other current transfers,of which payable to subsector S1313",holdout,4,1,4,0.0
GF0907,R&D Education,D7_S1313,"Other current transfers,of which payable to subsector S1313",train,20,1,20,0.0
GF0907,R&D Education,D7_S1314,"Other current transfers,of which payable to subsector S1314",holdout,4,1,4,0.0
GF0907,R&D Education,D7_S1314,"Other current transfers,of which payable to subsector S1314",train,20,1,20,0.0
GF0907,R&D Education,D9,Capital transfers,holdout,117,29,5,34.5
GF0907,R&D Education,D9,Capital transfers,train,661,29,26,313.5
GF0907,R&D Education,D92,Investment grants,holdout,117,29,5,32.9
GF0907,R&D Education,D92,Investment grants,train,660,29,26,277.9
GF0907,R&D Education,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",holdout,4,1,4,0.0
GF0907,R&D Education,D9_S1311,"Capital transfers, expenditure, of which to subsector central government (S1311)",train,20,1,20,0.0
GF0907,R&D Education,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",holdout,4,1,4,0.0
GF0907,R&D Education,D9_S1312,"Capital transfers, expenditure, of which to subsector state government (S1312)",train,20,1,20,0.0
GF0907,R&D Education,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",holdout,4,1,4,0.0
GF0907,R&D Education,D9_S1313,"Capital transfers, expenditure, of which to subsector local government (S1313)",train,20,1,20,0.0
GF0907,R&D Education,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",holdout,4,1,4,0.0
GF0907,R&D Education,D9_S1314,"Capital transfers, expenditure, of which to subsector social security funds (S1314)",train,20,1,20,0.0
GF0907,R&D Education,NP,Acquisitions less disposals of non-financial non-produced assets,holdout,109,27,5,5.8
GF0907,R&D Education,NP,Acquisitions less disposals of non-financial non-produced assets,train,632,28,26,14.2
GF0907,R&D Education,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,holdout,121,30,5,8398.0
GF0907,R&D Education,OP5ANP,Gross capital formation and acquisitions less disposals of non-financial non-produced assets,train,686,30,26,29770.9
GF0907,R&D Education,P2,Intermediate consumption,holdout,121,30,5,2395.0
GF0907,R&D Education,P2,Intermediate consumption,train,686,30,26,9113.9
GF0907,R&D Education,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",holdout,117,29,5,2329.3
GF0907,R&D Education,P2_D29_D5_D8,"Intermediate consumption; other taxes on production; current taxes on income, wealth, etc.; adjustment for the change in pension entitlements",train,660,29,26,8502.3
GF0907,R&D Education,P3,Final consumption expenditure,holdout,121,30,5,5814.6
GF0907,R&D Education,P3,Final consumption expenditure,train,686,30,26,16993.1
GF0907,R&D Education,P31,Individual consumption expenditure,holdout,79,20,5,0.0
GF0907,R&D Education,P31,Individual consumption expenditure,train,481,20,26,0.0
GF0907,R&D Education,P32,Collective consumption expenditure,holdout,109,27,5,4369.3
GF0907,R&D Education,P32,Collective consumption expenditure,train,628,27,26,13136.5
GF0907,R&D Education,P5,Gross capital formation,holdout,121,30,5,8399.7
GF0907,R&D Education,P5,Gross capital formation,train,686,30,26,29761.7
GF0907,R&D Education,P51G,Gross fixed capital formation,holdout,121,30,5,8395.6
GF0907,R&D Education,P51G,Gross fixed capital formation,train,686,30,26,29759.0
GF0907,R&D Education,TE,Total general government expenditure,holdout,121,30,5,16123.7
GF0907,R&D Education,TE,Total general government expenditure,train,686,30,26,54700.2
GF0908,Education n.e.c.,D1,Compensation of employees,holdout,121,30,5,27758.0
GF0908,Education n.e.c.,D1,Compensation of employees,train,698,30,26,113192.7
