codelist_id,code,label_en,parent_code,description
CL_GFS_INDICATOR,F6_FC_L_SP,"Insurance, pension and standardized guarantee schemes, Foreign Creditors, Liabilities, Stock positions",,"Reserves, entitlements, and provisions representing liabilities of the insurer, pension fund, or issuer of standardized guarantees, and a corresponding asset of the policyholders or beneficiaries. Foreign Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,F6_FD_A_SP,"Insurance, pension and standardized guarantee schemes, Foreign Debtors, Assets, Stock positions",,"Reserves, entitlements, and provisions representing liabilities of the insurer, pension fund, or issuer of standardized guarantees, and a corresponding asset of the policyholders or beneficiaries. Foreign Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,F6_G32_A_T,"Insurance, pension and standardized guarantee schemes, Net acquisition of financial assets, Transactions",,"Reserves, entitlements, and provisions representing liabilities of the insurer, pension fund, or issuer of standardized guarantees, and a corresponding asset of the policyholders or beneficiaries. The difference between the acquisition and disposal of financial assets by the government, representing the net increase in financial assets. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F6_G32_DD_A_T,"Insurance, pension and standardized guarantee schemes, Net acquisition of financial assets, Domestic Debtors, Transactions",,"Reserves, entitlements, and provisions representing liabilities of the insurer, pension fund, or issuer of standardized guarantees, and a corresponding asset of the policyholders or beneficiaries. The difference between the acquisition and disposal of financial assets by the government, representing the net increase in financial assets. Domestic Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F6_G32_FD_A_T,"Insurance, pension and standardized guarantee schemes, Net acquisition of financial assets, Foreign Debtors, Transactions",,"Reserves, entitlements, and provisions representing liabilities of the insurer, pension fund, or issuer of standardized guarantees, and a corresponding asset of the policyholders or beneficiaries. The difference between the acquisition and disposal of financial assets by the government, representing the net increase in financial assets. Foreign Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F6_G33_DC_L_T,"Insurance, pension and standardized guarantee schemes, Net incurrence of liabilities, Domestic Creditors, Transactions",,"Reserves, entitlements, and provisions representing liabilities of the insurer, pension fund, or issuer of standardized guarantees, and a corresponding asset of the policyholders or beneficiaries. The net increase in the government's liabilities to domestic creditors, representing new borrowing from domestic sources minus repayments. Domestic Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F6_G33_FC_L_T,"Insurance, pension and standardized guarantee schemes, Net incurrence of liabilities, Foreign Creditors, Transactions",,"Reserves, entitlements, and provisions representing liabilities of the insurer, pension fund, or issuer of standardized guarantees, and a corresponding asset of the policyholders or beneficiaries. The net increase in the government's liabilities to domestic creditors, representing new borrowing from domestic sources minus repayments. Foreign Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F6_G33_L_T,"Insurance, pension and standardized guarantee schemes, Net incurrence of liabilities, Transactions",,"Reserves, entitlements, and provisions representing liabilities of the insurer, pension fund, or issuer of standardized guarantees, and a corresponding asset of the policyholders or beneficiaries. The net increase in the government's liabilities to domestic creditors, representing new borrowing from domestic sources minus repayments. Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F6_L_SP,"Insurance, pension and standardized guarantee schemes, Liabilities, Stock positions",,"Reserves, entitlements, and provisions representing liabilities of the insurer, pension fund, or issuer of standardized guarantees, and a corresponding asset of the policyholders or beneficiaries. Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,F71_A_SP,"Financial derivatives, Assets, Stock positions",,"Negotiable financial instruments linked to another specific financial instrument, indicator, or commodity, through which specific risks (e.g., interest rate risk, foreign exchange risk, equity and commodity price risk, credit risk) can be traded in their own right in financial markets. Financial instruments whose value is derived from the performance of underlying assets, indexes, or interest rates. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,F7GFS_DC_L_SP,"Financial derivatives and employee stock options, Domestic Creditors, Liabilities, Stock positions",,"Negotiable financial instruments linked to another specific financial instrument, indicator, or commodity, through which specific risks (e.g., interest rate risk, foreign exchange risk, equity and commodity price risk, credit risk) can be traded in their own right in financial markets. Financial derivatives and employee stock options. Domestic Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,F7GFS_DD_A_SP,"Financial derivatives and employee stock options, Domestic Debtors, Assets, Stock positions",,"Negotiable financial instruments linked to another specific financial instrument, indicator, or commodity, through which specific risks (e.g., interest rate risk, foreign exchange risk, equity and commodity price risk, credit risk) can be traded in their own right in financial markets. Financial derivatives and employee stock options. Domestic Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,F7GFS_FC_L_SP,"Financial derivatives and employee stock options, Foreign Creditors, Liabilities, Stock positions",,"Negotiable financial instruments linked to another specific financial instrument, indicator, or commodity, through which specific risks (e.g., interest rate risk, foreign exchange risk, equity and commodity price risk, credit risk) can be traded in their own right in financial markets. Financial derivatives and employee stock options. Foreign Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,F7GFS_FD_A_SP,"Financial derivatives and employee stock options, Foreign Debtors, Assets, Stock positions",,"Negotiable financial instruments linked to another specific financial instrument, indicator, or commodity, through which specific risks (e.g., interest rate risk, foreign exchange risk, equity and commodity price risk, credit risk) can be traded in their own right in financial markets. Financial derivatives and employee stock options. Foreign Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,F7GFS_G32_A_T,"Financial derivatives and employee stock options, Net acquisition of financial assets, Transactions",,"Negotiable financial instruments linked to another specific financial instrument, indicator, or commodity, through which specific risks (e.g., interest rate risk, foreign exchange risk, equity and commodity price risk, credit risk) can be traded in their own right in financial markets. Financial derivatives and employee stock options. The difference between the acquisition and disposal of financial assets by the government, representing the net increase in financial assets. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F7GFS_G32_DD_A_T,"Financial derivatives and employee stock options, Net acquisition of financial assets, Domestic Debtors, Transactions",,"Negotiable financial instruments linked to another specific financial instrument, indicator, or commodity, through which specific risks (e.g., interest rate risk, foreign exchange risk, equity and commodity price risk, credit risk) can be traded in their own right in financial markets. Financial derivatives and employee stock options. The difference between the acquisition and disposal of financial assets by the government, representing the net increase in financial assets. Domestic Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F7GFS_G32_FD_A_T,"Financial derivatives and employee stock options, Net acquisition of financial assets, Foreign Debtors, Transactions",,"Negotiable financial instruments linked to another specific financial instrument, indicator, or commodity, through which specific risks (e.g., interest rate risk, foreign exchange risk, equity and commodity price risk, credit risk) can be traded in their own right in financial markets. Financial derivatives and employee stock options. The difference between the acquisition and disposal of financial assets by the government, representing the net increase in financial assets. Foreign Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F7GFS_G33_DC_L_T,"Financial derivatives and employee stock options, Net incurrence of liabilities, Domestic Creditors, Transactions",,"Negotiable financial instruments linked to another specific financial instrument, indicator, or commodity, through which specific risks (e.g., interest rate risk, foreign exchange risk, equity and commodity price risk, credit risk) can be traded in their own right in financial markets. Financial derivatives and employee stock options. The net increase in the government's liabilities to domestic creditors, representing new borrowing from domestic sources minus repayments. Domestic Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F7GFS_G33_FC_L_T,"Financial derivatives and employee stock options, Net incurrence of liabilities, Foreign Creditors, Transactions",,"Negotiable financial instruments linked to another specific financial instrument, indicator, or commodity, through which specific risks (e.g., interest rate risk, foreign exchange risk, equity and commodity price risk, credit risk) can be traded in their own right in financial markets. Financial derivatives and employee stock options. The net increase in the government's liabilities to domestic creditors, representing new borrowing from domestic sources minus repayments. Foreign Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F7GFS_G33_L_T,"Financial derivatives and employee stock options, Net incurrence of liabilities, Transactions",,"Negotiable financial instruments linked to another specific financial instrument, indicator, or commodity, through which specific risks (e.g., interest rate risk, foreign exchange risk, equity and commodity price risk, credit risk) can be traded in their own right in financial markets. Financial derivatives and employee stock options. The net increase in the government's liabilities to domestic creditors, representing new borrowing from domestic sources minus repayments. Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F7GFS_L_SP,"Financial derivatives and employee stock options, Liabilities, Stock positions",,"Negotiable financial instruments linked to another specific financial instrument, indicator, or commodity, through which specific risks (e.g., interest rate risk, foreign exchange risk, equity and commodity price risk, credit risk) can be traded in their own right in financial markets. Financial derivatives and employee stock options. Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,F8_A_SP,"Other accounts receivable/payable, Assets, Stock positions",,"Accounts that are either receivable or payable but not classified under specific categories like trade receivables/payables or loans. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,F8_DC_L_SP,"Other accounts receivable/payable, Domestic Creditors, Liabilities, Stock positions",,"Accounts that are either receivable or payable but not classified under specific categories like trade receivables/payables or loans. Domestic Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,F8_DD_A_SP,"Other accounts receivable/payable, Domestic Debtors, Assets, Stock positions",,"Accounts that are either receivable or payable but not classified under specific categories like trade receivables/payables or loans. Domestic Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,F8_FC_L_SP,"Other accounts receivable/payable, Foreign Creditors, Liabilities, Stock positions",,"Accounts that are either receivable or payable but not classified under specific categories like trade receivables/payables or loans. Foreign Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,F8_FC_L_SP_FV,"Other accounts receivable/payable, Foreign Creditors, Liabilities, Stock positions, Face value",,"Accounts that are either receivable or payable but not classified under specific categories like trade receivables/payables or loans. Foreign Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time. Face value"
CL_GFS_INDICATOR,F8_FC_L_SP_NV,"Other accounts receivable/payable, Foreign Creditors, Liabilities, Stock positions, Nominal value",,"Accounts that are either receivable or payable but not classified under specific categories like trade receivables/payables or loans. Foreign Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time. Nominal value"
CL_GFS_INDICATOR,F8_FD_A_SP,"Other accounts receivable/payable, Foreign Debtors, Assets, Stock positions",,"Accounts that are either receivable or payable but not classified under specific categories like trade receivables/payables or loans. Foreign Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,F8_G32_A_T,"Other accounts receivable/payable, Net acquisition of financial assets, Transactions",,"Accounts that are either receivable or payable but not classified under specific categories like trade receivables/payables or loans. The difference between the acquisition and disposal of financial assets by the government, representing the net increase in financial assets. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F8_G32_DD_A_T,"Other accounts receivable/payable, Net acquisition of financial assets, Domestic Debtors, Transactions",,"Accounts that are either receivable or payable but not classified under specific categories like trade receivables/payables or loans. The difference between the acquisition and disposal of financial assets by the government, representing the net increase in financial assets. Domestic Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F8_G32_FD_A_T,"Other accounts receivable/payable, Net acquisition of financial assets, Foreign Debtors, Transactions",,"Accounts that are either receivable or payable but not classified under specific categories like trade receivables/payables or loans. The difference between the acquisition and disposal of financial assets by the government, representing the net increase in financial assets. Foreign Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F8_G33_DC_L_T,"Other accounts receivable/payable, Net incurrence of liabilities, Domestic Creditors, Transactions",,"Accounts that are either receivable or payable but not classified under specific categories like trade receivables/payables or loans. The net increase in the government's liabilities to domestic creditors, representing new borrowing from domestic sources minus repayments. Domestic Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F8_G33_FC_L_T,"Other accounts receivable/payable, Net incurrence of liabilities, Foreign Creditors, Transactions",,"Accounts that are either receivable or payable but not classified under specific categories like trade receivables/payables or loans. The net increase in the government's liabilities to domestic creditors, representing new borrowing from domestic sources minus repayments. Foreign Creditors Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F8_G33_L_T,"Other accounts receivable/payable, Net incurrence of liabilities, Transactions",,"Accounts that are either receivable or payable but not classified under specific categories like trade receivables/payables or loans. The net increase in the government's liabilities to domestic creditors, representing new borrowing from domestic sources minus repayments. Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,F8_L_SP,"Other accounts receivable/payable, Liabilities, Stock positions",,"Accounts that are either receivable or payable but not classified under specific categories like trade receivables/payables or loans. Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,FAADJ_G32_A_T,"Financial assets (adjustment), Net acquisition of , Transactions",,"Financial assets (adjustment) The difference between the acquisition and disposal of financial assets by the government, representing the net increase in financial assets. Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,FA_A_SP,"Financial assets, Stock positions",,"Financial claims and gold bullion held by monetary authorities as a reserve asset.  Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,FA_FD_A_SP,"Financial assets, Foreign Debtors, Stock positions",,"Financial claims and gold bullion held by monetary authorities as a reserve asset.  Foreign Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,FA_IO_FD_A_SP,"Financial assets, International Organizations, Foreign Debtors, Stock positions",,"Financial claims and gold bullion held by monetary authorities as a reserve asset.  International Organizations Foreign Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,FA_ONRES_FD_A_SP,"Financial assets, Nonresidents, Other, Foreign Debtors, Stock positions",,"Financial claims and gold bullion held by monetary authorities as a reserve asset.  Nonresidents, Other Foreign Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,FA_S11_DD_SP,"Financial assets, Non-financial corporations, Domestic Debtors, Stock positions",,"Financial claims and gold bullion held by monetary authorities as a reserve asset.  Non-financial corporations are institutional units whose principal activity is the production of market goods or non-financial services. Domestic Debtors The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,FA_S121_DD_A_SP,"Financial assets, Central bank, Domestic Debtors, Stock positions",,"Financial claims and gold bullion held by monetary authorities as a reserve asset.  Central bank Domestic Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,FA_S122_DD_A_SP,"Financial assets, Deposit taking corporations, except the Central Bank, Domestic Debtors, Stock positions",,"Financial claims and gold bullion held by monetary authorities as a reserve asset.  Financial corporations accepting deposits, except for the central bank. Domestic Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,FA_S12R_DD_A_SP,"Financial assets, Other financial corporations, Domestic Debtors, Stock positions",,"Financial claims and gold bullion held by monetary authorities as a reserve asset.  Other financial corporations Domestic Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,FA_S12XIOS_FD_A_SP,"Financial assets, Financial corporations other than International Organizations, Foreign Debtors, Stock positions",,"Financial claims and gold bullion held by monetary authorities as a reserve asset.  Financial corporations other than International Organizations Foreign Debtors Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,FA_S13_DD_SP,"Financial assets, General government, Domestic Debtors, Stock positions",,"Financial claims and gold bullion held by monetary authorities as a reserve asset.  The General Government sector consists of legal entities established by political processes that have legislative, judicial or executive authority over other institutional units within a given area, principally engaged in non-market production intended for individual and collective consumption and in the redistribution of income and wealth by transfers, which is financed mainly by compulsory payments made by units belonging to other sectors. The general government sector includes institutional units at central, state and local level together with social security funds and non-profit institutions controlled by them. Domestic Debtors The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,FA_S13_FD_SP,"Financial assets, General government, Foreign Debtors, Stock positions",,"Financial claims and gold bullion held by monetary authorities as a reserve asset.  The General Government sector consists of legal entities established by political processes that have legislative, judicial or executive authority over other institutional units within a given area, principally engaged in non-market production intended for individual and collective consumption and in the redistribution of income and wealth by transfers, which is financed mainly by compulsory payments made by units belonging to other sectors. The general government sector includes institutional units at central, state and local level together with social security funds and non-profit institutions controlled by them. Foreign Debtors The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,FA_S1M_DD_SP,"Financial assets, Households and non profit institutions serving households (NPISH), Domestic Debtors, Stock positions",,"Financial claims and gold bullion held by monetary authorities as a reserve asset.  Households and non profit institutions serving households (NPISH) Domestic Debtors The values of assets, liabilities, and equity held at a specific point in time."
CL_GFS_INDICATOR,FA_SFD_A_T,"Financial assets, Stock-flow discrepancy, Transactions",,"Financial claims and gold bullion held by monetary authorities as a reserve asset.  Stock-flow discrepancy Assets are a store of value representing a benefit or series of benefits accruing to the economic owner by holding or using the item over a period of time. It is a means of carrying forward value from one accounting period to another. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,FJ_L_SP_MI,"Arrears, Liabilities, Stock positions, Memorandum Item",,"Unpaid overdue amounts, such as interest or principal on loans or debt securities. Obligations where one unit (the debtor) is obliged, under specific circumstances, to provide funds or other resources to another unit (the creditor). These include shares and other equity in corporations. The values of assets, liabilities, and equity held at a specific point in time. Memorandum Item"
CL_GFS_INDICATOR,G1111_T,"Taxes on income, profits, and capital gains, payable by individuals, Transactions",,"Taxes levied on the income, profits, and capital gains of individuals. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G1112_T,"Taxes on income, profits, and capital gains, payable by corporations and other enterprises, Transactions",,"Taxes levied on the income, profits, and capital gains of corporations and other business enterprises. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G1113_T,"Other taxes on income, profits, and capital gains, Transactions",,"Taxes levied on income, profits, and capital gains that do not fit into specific categories. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G111_T,"Taxes on income, profits, and capital gains, Transactions",,"Taxes levied on the income, profits, and capital gains of individuals and businesses. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G112_T,"Taxes on payroll and workforce, Transactions",,"Taxes levied on payroll and workforce expenses, such as social security contributions and payroll taxes. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G1131_T,"Recurrent taxes on immovable property, Transactions",,"Taxes levied on immovable property, such as land and buildings, on a regular basis. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G1132_T,"Recurrent taxes on net wealth, Transactions",,"Taxes levied on the net wealth of individuals or entities on a regular basis. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G1133_T,"Tax, property, estate, inheritance, and gift taxes, Transactions",,"Taxes levied on property ownership, estates, inheritances, and gifts. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G1135_T,"Capital levies, Transactions",,"One-time charges or taxes imposed by the government on capital assets or wealth to raise revenue for specific purposes. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G113IM_T,"Taxes on immovable property, Transactions",,"These are taxes levied on real estate or landed property. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G113_T,"Taxes on property, Transactions",,"Taxes levied on the ownership, use, or transfer of property, including real estate and personal property. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G11411_T,"Value added tax, goods and services, Transactions",,"A consumption tax levied on the value added at each stage of production and distribution Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G11412_T,"Sales taxes, Transactions",,"Taxes levied on the sale of goods and services, typically collected at the point of sale. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G11413_T,"Turnover and other general taxes on goods and services, Transactions",,"Taxes levied on the total revenue generated by the sale of goods and services, including turnover taxes and general sales taxes. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G11414_T,"Taxes on financial and capital transactions, Transactions",,"Taxes levied on financial and capital transactions, such as stock trades and real estate sales. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G1141_T,"General taxes on goods and services, Transactions",,"A category of taxes that includes all taxes levied on the sale or consumption of goods and services. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G1142_T,"Excises, Transactions",,"Taxes imposed on specific goods and services, such as alcohol, tobacco, and fuel, typically included in the price of the product. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G1143_T,"Profits of fiscal monopolies, Transactions",,"Profits generated by government-owned monopolies involved in fiscal activities. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G1144_T,"Specific services tax: goods and services, Transactions",,"A tax levied on specific goods and services, such as telecommunications or tourism. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G11451_T,"Motor vehicles taxes, Transactions",,"Taxes imposed on the ownership, registration, or use of motor vehicles. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G11452_T,"Other taxes on use of goods and on permission to use goods or perform activities, Transactions",,"Taxes levied on the use of goods and services and on permissions to use goods or perform activities that do not fit into specific categories. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G1145_T,"Use of goods tax, goods and services, Transactions",,"Taxes levied on the use of goods and services. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G1146_T,"Other taxes on goods and services, Transactions",,"Taxes levied on the sale or consumption of goods and services that do not fit into specific categories. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
CL_GFS_INDICATOR,G114_T,"Taxes on goods and services, Transactions",,"Taxes levied on the sale or consumption of goods and services. Economic flows that result from interactions between institutional units by mutual agreement, involving an exchange of value."
